time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504658.75231099,0.04859807,7634,0.00237393,0.00000000,0,0.00000000,889362,889851,819,0.00093488
1523504658.85316801,0.05402559,7684,0.00225026,0.00000000,0,0.00000000,889851,890371,814,0.00066784
1523504658.95402789,0.05576704,7747,0.00259992,0.00000000,0,0.00000000,890371,890880,764,0.00073947
1523504659.05488706,0.05631286,7798,0.00315032,0.00000000,0,0.00000000,890665,891276,824,0.00126420
1523504659.15574098,0.04969046,7835,0.00254704,0.00000000,0,0.00000000,890748,891188,753,0.00071732
1523504659.25659990,0.04937649,7842,0.00207431,0.00000000,0,0.00000000,891188,891672,792,0.00069231
1523504659.35746098,0.05062428,7877,0.00215673,0.00000000,0,0.00000000,891672,892096,774,0.00072581
1523504659.45831895,0.05288016,7912,0.00372867,0.00000000,0,0.00000000,892096,892654,839,0.00077823
1523504659.55917597,0.05559108,7937,0.00203352,0.00000000,0,0.00000000,892138,892603,758,0.00082995
1523504659.66003489,0.06383948,8033,0.00233968,0.00000000,0,0.00000000,892457,893003,837,0.00070064
1523504659.76089311,0.06076034,8087,0.00220604,0.00000000,0,0.00000000,893003,893512,814,0.00070708
1523504659.86175299,0.04835611,8199,0.00223346,0.00000000,0,0.00000000,893512,893994,794,0.00072829
1523504659.96261001,0.06657978,8248,0.00238210,0.00000000,0,0.00000000,893994,894496,880,0.00078682
1523504660.06346703,0.06369519,8372,0.00296870,0.00000000,0,0.00000000,894496,894734,839,0.00072491
1523504660.16432810,0.08026983,8440,0.00217836,0.00000000,0,0.00000000,894734,895272,817,0.00076668
1523504660.26518297,0.07129548,8479,0.00217910,0.00000000,0,0.00000000,895272,895640,738,0.00076416
1523504660.36604309,0.07508118,8422,0.00235359,0.00000000,0,0.00000000,895640,896067,773,0.00077904
1523504660.46690202,0.07036738,8410,0.00202176,0.00000000,0,0.00000000,896067,896416,705,0.00078331
1523504660.56775808,0.07193878,8394,0.00227086,0.00000000,0,0.00000000,896416,896616,693,0.00078812
1523504660.66861892,0.06462047,8401,0.00205254,0.00000000,0,0.00000000,896616,896898,659,0.00076678
1523504660.76947498,0.06669280,8380,0.00217770,0.00000000,0,0.00000000,896898,897168,686,0.00087922
1523504660.87033391,0.05938771,8368,0.00218088,0.00000000,0,0.00000000,897168,897454,644,0.00081779
1523504660.97119188,0.04980496,8326,0.00262620,0.00000000,0,0.00000000,897454,897908,649,0.00079451
1523504661.07205009,0.06775175,8268,0.00221114,0.00000000,0,0.00000000,896948,897355,616,0.00080287
1523504661.17290998,0.05272654,8254,0.00211203,0.00000000,0,0.00000000,897355,897764,671,0.00077511
1523504661.27377009,0.05632038,8204,0.00196432,0.00000000,0,0.00000000,897764,898131,633,0.00075592
1523504661.37462592,0.05960669,8112,0.00177014,0.00000000,0,0.00000000,898131,898461,589,0.00075892
1523504661.47548509,0.06115460,8007,0.00185769,0.00000000,0,0.00000000,898461,898789,652,0.00076498
1523504661.57634211,0.06176805,7877,0.00189893,0.00000000,0,0.00000000,898789,899107,634,0.00073521
1523504661.67720103,0.06290603,8012,0.00201277,0.00000000,0,0.00000000,899107,899456,670,0.00080288
1523504661.77805901,0.06640190,8192,0.00211857,0.00000000,0,0.00000000,899456,899870,715,0.00081694
1523504661.87891698,0.07087124,8319,0.00221863,0.00000000,0,0.00000000,899870,900237,763,0.00081587
1523504661.97977591,0.06806216,8460,0.00244052,0.00000000,0,0.00000000,900177,900518,744,0.00074955
1523504662.08063412,0.07227735,8551,0.00289184,0.00000000,0,0.00000000,900518,901085,800,0.00073866
1523504662.18149209,0.07433109,8609,0.00262827,0.00000000,0,0.00000000,900619,900976,823,0.00235535
1523504662.28235006,0.08171274,8676,0.00250517,0.00000000,0,0.00000000,900976,901376,869,0.00171684
1523504662.38320994,0.07424378,8750,0.00246947,0.00000000,0,0.00000000,901376,901906,772,0.00088664
1523504662.48406792,0.06757300,8840,0.00259760,0.00000000,0,0.00000000,901906,902218,779,0.00134609
1523504662.58492589,0.06079924,8955,0.00249054,0.00000000,0,0.00000000,902218,902707,831,0.00103408
1523504662.68578506,0.07792980,8993,0.00319031,0.00000000,0,0.00000000,902707,903210,772,0.00084497
1523504662.78664207,0.07491348,9055,0.00239019,0.00000000,0,0.00000000,902931,903299,745,0.00114640
1523504662.88750100,0.07192899,9031,0.00237425,0.00000000,0,0.00000000,903299,903643,768,0.00092221
1523504662.98835897,0.07093820,9034,0.00411630,0.00000000,0,0.00000000,903643,904255,783,0.00122069
1523504663.08921695,0.06829892,9189,0.00219086,0.00000000,0,0.00000000,902717,903398,899,0.00094054
1523504663.19007611,0.07536814,9279,0.00226048,0.00000000,0,0.00000000,903398,904056,884,0.00194755
1523504663.29093504,0.06604365,9304,0.00228044,0.00000000,0,0.00000000,904056,904617,879,0.00155116
1523504663.39179206,0.06451466,9293,0.00267902,0.00000000,0,0.00000000,904617,905232,980,0.00152468
1523504663.49265003,0.06193007,9346,0.00264440,0.00000000,0,0.00000000,905232,905784,941,0.00191017
1523504663.59350801,0.07039731,9450,0.00357276,0.00000000,0,0.00000000,905784,906303,1044,0.00121983
1523504663.69436693,0.04551431,7286,0.00242434,0.00000000,0,0.00000000,906303,906668,713,0.00196738
1523504663.79521990,0.04993507,7378,0.00240044,0.00000000,0,0.00000000,906668,907036,756,0.00156596
1523504663.89608598,0.04495759,7503,0.00240633,0.00000000,0,0.00000000,907036,907434,803,0.00096594
1523504663.99694204,0.04927954,7601,0.00201934,0.00000000,0,0.00000000,907434,907949,789,0.00200727
1523504664.09780097,0.05172536,7660,0.00235871,0.00000000,0,0.00000000,907928,908214,751,0.00070608
1523504664.19865799,0.05775111,7694,0.00234416,0.00000000,0,0.00000000,908214,908611,796,0.00067993
1523504664.29951811,0.05548961,7718,0.00268434,0.00000000,0,0.00000000,908611,909051,783,0.00183329
1523504664.40037394,0.05287518,7742,0.00290787,0.00000000,0,0.00000000,908747,909049,795,0.00195397
1523504664.50123310,0.05475592,7812,0.00224023,0.00000000,0,0.00000000,909049,909506,770,0.00253287
1523504664.60209107,0.05262086,7852,0.00212886,0.00000000,0,0.00000000,909506,910009,784,0.00157342
1523504664.70295095,0.05162692,7916,0.00270219,0.00000000,0,0.00000000,910009,910402,798,0.00181456
1523504664.80380988,0.05115779,7949,0.00255018,0.00000000,0,0.00000000,910402,910760,803,0.00116363
1523504664.90466809,0.05524804,8039,0.00276998,0.00000000,0,0.00000000,910760,910917,836,0.00103261
1523504665.00552511,0.05621483,8118,0.00263354,0.00000000,0,0.00000000,910917,911384,864,0.00075443
1523504665.10638404,0.06466858,8207,0.00262442,0.00000000,0,0.00000000,911384,911901,891,0.00163779
1523504665.20724201,0.05993798,8277,0.00264659,0.00000000,0,0.00000000,911901,912438,933,0.00081729
1523504665.30809999,0.06945608,8377,0.00354490,0.00000000,0,0.00000000,912438,912900,996,0.00138614
1523504665.40895891,0.07397745,8442,0.00644127,0.00000000,0,0.00000000,912900,913724,1036,0.00148708
1523504665.50981808,0.06730062,8518,0.00245401,0.00000000,0,0.00000000,911216,912088,1041,0.00081129
1523504665.61067605,0.07019621,8629,0.00239854,0.00000000,0,0.00000000,912088,912838,974,0.00138219
1523504665.71153212,0.06460076,8737,0.00264581,0.00000000,0,0.00000000,912838,913435,965,0.00096731
1523504665.81239295,0.06792187,8851,0.00346894,0.00000000,0,0.00000000,913435,914041,976,0.00153243
1523504665.91324902,0.06684432,8954,0.00754963,0.00000000,0,0.00000000,914003,914744,882,0.00082023
1523504666.01410794,0.07468033,9025,0.00201841,0.00000000,0,0.00000000,914744,914093,944,0.00081434
1523504666.11496592,0.07170993,8940,0.00229985,0.00000000,0,0.00000000,914093,914771,941,0.00081584
1523504666.21582103,0.07991328,8922,0.00248564,0.00000000,0,0.00000000,914771,915333,879,0.00078029
1523504666.31668210,0.07888927,8896,0.00228302,0.00000000,0,0.00000000,915333,915948,882,0.00086010
1523504666.41754103,0.09560119,8839,0.00259134,0.00000000,0,0.00000000,915948,916512,928,0.00084271
1523504666.51839900,0.08226789,8773,0.00282830,0.00000000,0,0.00000000,916512,916993,930,0.00083942
1523504666.61925912,0.06908620,8717,0.00250479,0.00000000,0,0.00000000,916993,917494,835,0.00077858
1523504666.72011709,0.07522640,8686,0.00288049,0.00000000,0,0.00000000,917494,918029,949,0.00081905
1523504666.82097507,0.08370024,8643,0.00317608,0.00000000,0,0.00000000,918029,918719,949,0.00081291
1523504666.92183399,0.07126362,8587,0.00307236,0.00000000,0,0.00000000,918651,919205,1012,0.00075775
1523504667.02269292,0.06306978,8596,0.00288720,0.00000000,0,0.00000000,919205,919697,956,0.00081204
1523504667.12355089,0.06871175,8587,0.00286128,0.00000000,0,0.00000000,919697,920227,971,0.00081654
1523504667.22440791,0.06222685,8599,0.00374844,0.00000000,0,0.00000000,920227,920810,981,0.00079997
1523504667.32526588,0.07083075,8637,0.00364965,0.00000000,0,0.00000000,920770,921219,1037,0.00080949
1523504667.42612410,0.07712006,8709,0.00359072,0.00000000,0,0.00000000,920847,921511,1062,0.00085456
1523504667.52698207,0.07877844,8750,0.00286851,0.00000000,0,0.00000000,921511,922207,1040,0.00080328
1523504667.62784195,0.07845454,8815,0.00320649,0.00000000,0,0.00000000,922207,922997,1050,0.00079964
1523504667.72869992,0.07999257,8892,0.00329340,0.00000000,0,0.00000000,922764,923461,1064,0.00102325
1523504667.82955694,0.08179954,8958,0.00364470,0.00000000,0,0.00000000,923461,924141,1141,0.00151891
1523504667.93041611,0.08546612,8991,0.00358152,0.00000000,0,0.00000000,924141,924737,1183,0.00099770
1523504668.03127408,0.07592869,9034,0.00349338,0.00000000,0,0.00000000,924737,925478,1104,0.00089366
1523504668.13213396,0.08769188,9131,0.00448696,0.00000000,0,0.00000000,925332,926160,1260,0.00082671
1523504668.23299098,0.09164287,9245,0.00344399,0.00000000,0,0.00000000,925633,926501,1211,0.00086540
1523504668.33384895,0.09698262,9296,0.00391941,0.00000000,0,0.00000000,926501,927297,1279,0.00081673
1523504668.43470693,0.11080680,9393,0.00521325,0.00000000,0,0.00000000,927297,928153,1285,0.00089961
1523504668.53556895,0.09888775,9458,0.00435100,0.00000000,0,0.00000000,928023,929029,1349,0.00091080
1523504668.63642597,0.09554857,9495,0.00389156,0.00000000,0,0.00000000,928605,929331,1259,0.00161245
1523504668.73728299,0.14457027,9532,0.00385528,0.00000000,0,0.00000000,929331,930173,1314,0.00093735
1523504668.83814096,0.11871751,9518,0.00353616,0.00000000,0,0.00000000,930173,930951,1285,0.00097013
1523504668.93899989,0.09500492,9518,0.00385766,0.00000000,0,0.00000000,930951,931485,1187,0.00096058
1523504669.03985810,0.13497913,9520,0.00389264,0.00000000,0,0.00000000,931485,932111,1315,0.00129961
1523504669.14071608,0.09237454,9566,0.00357829,0.00000000,0,0.00000000,932111,932919,1313,0.00098832
1523504669.24157596,0.13722053,9604,0.00392637,0.00000000,0,0.00000000,932919,933122,1222,0.00094871
1523504669.34243298,0.09666939,9663,0.00329345,0.00000000,0,0.00000000,933122,933941,1247,0.00094750
1523504669.44329190,0.09046081,9710,0.00406260,0.00000000,0,0.00000000,933941,934725,1249,0.00095080
1523504669.54415011,0.06291514,7440,0.00313578,0.00000000,0,0.00000000,934385,934895,969,0.00087500
1523504669.64500999,0.06526693,7439,0.00271015,0.00000000,0,0.00000000,934895,935485,937,0.00095611
1523504669.74587107,0.06208708,7481,0.00370491,0.00000000,0,0.00000000,935485,936078,926,0.00097489
1523504669.84672689,0.06859140,7515,0.00311264,0.00000000,0,0.00000000,935681,936402,1003,0.00098178
1523504669.94758511,0.07115847,7583,0.00288658,0.00000000,0,0.00000000,936402,937060,1026,0.00072623
1523504670.04844308,0.07154033,7650,0.00362240,0.00000000,0,0.00000000,937060,936829,1071,0.00065464
1523504670.14930105,0.06816924,7720,0.00300922,0.00000000,0,0.00000000,936768,937472,1071,0.00070659
1523504670.25015807,0.06687077,7760,0.00284544,0.00000000,0,0.00000000,937472,938006,989,0.00064774
1523504670.35101604,0.08317600,7788,0.00269529,0.00000000,0,0.00000000,938006,938703,995,0.00071628
1523504670.45187497,0.07296621,7838,0.00437491,0.00000000,0,0.00000000,938703,939372,1065,0.00070603
1523504670.55273199,0.08236018,7902,0.00345457,0.00000000,0,0.00000000,938779,939529,1003,0.00074165
1523504670.65359092,0.06730746,7949,0.00295600,0.00000000,0,0.00000000,939529,939925,1056,0.00065665
1523504670.75444889,0.07854526,8012,0.00353669,0.00000000,0,0.00000000,939925,940275,1023,0.00069529
1523504670.85530806,0.07687159,8070,0.00262582,0.00000000,0,0.00000000,940275,940970,994,0.00069431
1523504670.95616603,0.07590731,8162,0.00294391,0.00000000,0,0.00000000,940970,941689,1069,0.00072615
1523504671.05702400,0.09082651,8217,0.00468648,0.00000000,0,0.00000000,941689,941994,1167,0.00068045
1523504671.15788293,0.07660064,8294,0.00324149,0.00000000,0,0.00000000,941994,942959,1220,0.00068166
1523504671.25874305,0.08616282,8355,0.00386344,0.00000000,0,0.00000000,942959,943732,1171,0.00076125
1523504671.35960102,0.09039380,8339,0.00359641,0.00000000,0,0.00000000,943693,944461,1220,0.00074843
1523504671.46045804,0.09426931,8297,0.00392758,0.00000000,0,0.00000000,944461,945133,1084,0.00075872
1523504671.56131506,0.08893877,8286,0.00371874,0.00000000,0,0.00000000,945014,945722,1140,0.00077263
1523504671.66217589,0.08149859,8283,0.00369936,0.00000000,0,0.00000000,945689,946290,1119,0.00077264
1523504671.76303506,0.07777099,8284,0.00367448,0.00000000,0,0.00000000,946290,946951,1069,0.00073716
1523504671.86389208,0.07753774,8278,0.00381912,0.00000000,0,0.00000000,946712,947392,1099,0.00075125
1523504671.96475101,0.07792586,8266,0.00323811,0.00000000,0,0.00000000,947093,947769,1063,0.00077322
1523504672.06560898,0.07090861,8272,0.00468405,0.00000000,0,0.00000000,947769,948545,996,0.00075227
1523504672.16646791,0.06987476,8288,0.00300501,0.00000000,0,0.00000000,947827,948489,1017,0.00071071
1523504672.26732612,0.07916483,8274,0.00399580,0.00000000,0,0.00000000,948489,948895,1025,0.00079070
1523504672.36818409,0.07496439,8279,0.00253879,0.00000000,0,0.00000000,948895,949629,975,0.00077474
1523504672.46904302,0.07898153,8283,0.00299311,0.00000000,0,0.00000000,949629,950162,954,0.00074807
1523504672.56990099,0.07441173,8289,0.00284478,0.00000000,0,0.00000000,950162,950742,979,0.00077027
1523504672.67075992,0.07140313,8311,0.00298563,0.00000000,0,0.00000000,950742,951157,909,0.00073550
1523504672.77161908,0.07502193,8282,0.00271187,0.00000000,0,0.00000000,951157,951807,990,0.00079278
1523504672.87247610,0.07438141,8264,0.00291781,0.00000000,0,0.00000000,951807,952433,981,0.00072767
1523504672.97333598,0.06813054,8268,0.00355839,0.00000000,0,0.00000000,952433,952947,944,0.00076980
1523504673.07419205,0.06408397,8266,0.00298351,0.00000000,0,0.00000000,952428,953134,1024,0.00072265
1523504673.17505002,0.06290013,8252,0.00361251,0.00000000,0,0.00000000,953134,953916,1050,0.00072047
1523504673.27590799,0.06391560,8253,0.00326436,0.00000000,0,0.00000000,953565,954306,1051,0.00071927
1523504673.37676597,0.05722001,8281,0.00308776,0.00000000,0,0.00000000,954218,954911,1084,0.00139343
1523504673.47762489,0.06278422,8295,0.00384031,0.00000000,0,0.00000000,954911,955790,1198,0.00077960
1523504673.57848406,0.06627268,8307,0.00300533,0.00000000,0,0.00000000,955551,956423,1137,0.00080453
1523504673.67934299,0.06541598,8293,0.00330343,0.00000000,0,0.00000000,956423,957153,1161,0.00080863
1523504673.78019810,0.06973883,8308,0.00370347,0.00000000,0,0.00000000,957153,957997,1306,0.00080612
1523504673.88105798,0.06481363,8309,0.00378043,0.00000000,0,0.00000000,957997,958745,1278,0.00074207
1523504673.98191595,0.06549487,8252,0.00432010,0.00000000,0,0.00000000,958745,959359,1221,0.00229730
1523504674.08277392,0.06894529,8254,0.00353751,0.00000000,0,0.00000000,959110,960120,1326,0.00152012
1523504674.18363404,0.07014130,8275,0.00462884,0.00000000,0,0.00000000,960120,961022,1328,0.00081740
1523504674.28449297,0.06200581,8367,0.00273562,0.00000000,0,0.00000000,959794,960785,1173,0.00213087
1523504674.38535094,0.06829669,8464,0.00508417,0.00000000,0,0.00000000,960785,961943,1388,0.00273792
1523504674.48621011,0.07717739,8611,0.00363036,0.00000000,0,0.00000000,961196,962242,1393,0.00112125
1523504674.58706903,0.08149042,8762,0.00338204,0.00000000,0,0.00000000,962242,963286,1348,0.00302505
1523504674.68792510,0.07945306,8858,0.00338080,0.00000000,0,0.00000000,963286,964299,1419,0.00080763
1523504674.78878403,0.07710060,8870,0.00345660,0.00000000,0,0.00000000,964299,964954,1145,0.00091795
1523504674.88964200,0.08126972,8906,0.00230060,0.00000000,0,0.00000000,964954,964487,1116,0.00152566
1523504674.99049902,0.06910521,8936,0.00406629,0.00000000,0,0.00000000,964487,965381,1211,0.00108432
1523504675.09136391,0.06949190,8992,0.00287245,0.00000000,0,0.00000000,965381,966193,1080,0.00081072
1523504675.19221807,0.07000866,9049,0.00330479,0.00000000,0,0.00000000,966193,967044,1255,0.00148016
1523504675.29307199,0.07745378,9190,0.00333060,0.00000000,0,0.00000000,967044,967921,1253,0.00153494
1523504675.39393592,0.05211727,7006,0.00270333,0.00000000,0,0.00000000,967921,968423,903,0.00151065
1523504675.49478602,0.07638995,7102,0.00380846,0.00000000,0,0.00000000,968423,969139,1008,0.00082261
1523504675.59565210,0.07438652,7186,0.00311496,0.00000000,0,0.00000000,969139,969668,921,0.00083762
1523504675.69650888,0.05844211,7233,0.00339633,0.00000000,0,0.00000000,969668,970200,976,0.00158859
1523504675.79736710,0.06098484,7310,0.00304628,0.00000000,0,0.00000000,970200,970775,902,0.00074938
1523504675.89822507,0.06453011,7390,0.00394266,0.00000000,0,0.00000000,970483,971160,952,0.00123252
1523504675.99908400,0.05309338,7459,0.00317620,0.00000000,0,0.00000000,971082,971712,991,0.00124856
1523504676.09994292,0.05344756,7551,0.00263188,0.00000000,0,0.00000000,971712,972332,1017,0.00134868
1523504676.20079994,0.06341881,7644,0.00372711,0.00000000,0,0.00000000,972332,972920,1068,0.00074739
1523504676.30165601,0.06372734,7710,0.00354119,0.00000000,0,0.00000000,972718,973292,1053,0.00135593
1523504676.40251589,0.06021573,7736,0.00310825,0.00000000,0,0.00000000,973292,973909,1077,0.00131905
1523504676.50337410,0.06772005,7771,0.00286769,0.00000000,0,0.00000000,973909,974684,1068,0.00083525
1523504676.60423207,0.07491076,7767,0.00321746,0.00000000,0,0.00000000,974684,975261,1057,0.00131614
1523504676.70509100,0.07068512,7788,0.00312545,0.00000000,0,0.00000000,975261,975853,1061,0.00157288
1523504676.80594993,0.07109092,7847,0.00333720,0.00000000,0,0.00000000,975853,976626,1142,0.00075114
1523504676.90680695,0.08000580,7935,0.00424037,0.00000000,0,0.00000000,976626,977161,1143,0.00076393
1523504677.00766706,0.07860183,8123,0.00368957,0.00000000,0,0.00000000,977161,977931,1165,0.00097082
1523504677.10852408,0.08691833,8256,0.00304825,0.00000000,0,0.00000000,977235,978206,1195,0.00076900
1523504677.20938301,0.09350112,8418,0.00358499,0.00000000,0,0.00000000,978206,979108,1277,0.00076571
1523504677.31024194,0.10006738,8482,0.00368568,0.00000000,0,0.00000000,979108,979943,1290,0.00078360
1523504677.41110301,0.10689246,8555,0.00383720,0.00000000,0,0.00000000,979943,980674,1353,0.00143774
1523504677.51196194,0.13166570,8603,0.00373255,0.00000000,0,0.00000000,980674,981415,1280,0.00083904
1523504677.61281610,0.13509697,8655,0.00396039,0.00000000,0,0.00000000,981415,982185,1280,0.00080583
1523504677.71366811,0.14054538,8704,0.00381010,0.00000000,0,0.00000000,982185,983024,1316,0.00084393
1523504677.81453204,0.14722744,8753,0.00527377,0.00000000,0,0.00000000,983024,983438,1225,0.00079906
1523504677.91539001,0.13891458,8789,0.00399967,0.00000000,0,0.00000000,983438,984359,1286,0.00085919
1523504678.01624894,0.13966575,8807,0.00346734,0.00000000,0,0.00000000,984227,985125,1259,0.00085111
1523504678.11710691,0.13151966,8792,0.00368176,0.00000000,0,0.00000000,985125,985918,1131,0.00085783
1523504678.21796703,0.09802729,8823,0.00368944,0.00000000,0,0.00000000,985702,986618,1138,0.00089706
1523504678.31882405,0.08642522,8849,0.00319870,0.00000000,0,0.00000000,986208,987021,1138,0.00079092
1523504678.41968298,0.14531024,8835,0.00317312,0.00000000,0,0.00000000,987021,987750,1109,0.00083184
1523504678.52054095,0.14189960,8840,0.00578169,0.00000000,0,0.00000000,987750,988858,1145,0.00083235
1523504678.62140012,0.13585215,8827,0.00269557,0.00000000,0,0.00000000,988858,986486,1149,0.00086289
1523504678.72225690,0.09472180,8828,0.00262910,0.00000000,0,0.00000000,986486,987311,1101,0.00076878
1523504678.82311511,0.13005518,8820,0.00277956,0.00000000,0,0.00000000,987311,988120,1067,0.00081316
1523504678.92397404,0.13693026,8881,0.00380905,0.00000000,0,0.00000000,988120,988831,1199,0.00085462
1523504679.02483296,0.14691017,8913,0.00331391,0.00000000,0,0.00000000,988831,989666,1268,0.00081287
1523504679.12569094,0.13587802,8925,0.00332415,0.00000000,0,0.00000000,989666,990477,1224,0.00091080
1523504679.22654891,0.13140714,8983,0.00325983,0.00000000,0,0.00000000,990477,991337,1249,0.00079943
1523504679.32740688,0.14589964,9048,0.00344252,0.00000000,0,0.00000000,991337,992212,1297,0.00079226
1523504679.42826509,0.09352198,9082,0.00382645,0.00000000,0,0.00000000,992212,993075,1270,0.00080985
1523504679.52912307,0.13815131,9108,0.00427783,0.00000000,0,0.00000000,993075,993937,1413,0.00083690
1523504679.62998199,0.09688241,9098,0.00380426,0.00000000,0,0.00000000,993937,994970,1444,0.00076932
1523504679.73083997,0.08605676,9135,0.00412503,0.00000000,0,0.00000000,994970,995880,1435,0.00081542
1523504679.83169889,0.09206171,9150,0.00424656,0.00000000,0,0.00000000,995880,996836,1512,0.00081306
1523504679.93255901,0.11735581,9148,0.00458959,0.00000000,0,0.00000000,996836,997607,1469,0.00082235
1523504680.03341603,0.09865527,9203,0.00416350,0.00000000,0,0.00000000,997607,998661,1538,0.00078280
1523504680.13427401,0.08793475,9216,0.00407405,0.00000000,0,0.00000000,998615,999740,1560,0.00087036
1523504680.23513389,0.09620233,9221,0.00928392,0.00000000,0,0.00000000,999740,1000941,1526,0.00101888
1523504680.33599210,0.07487159,9239,0.00316796,0.00000000,0,0.00000000,1000941,998987,1559,0.00088829
1523504680.43684912,0.06912847,9252,0.00336226,0.00000000,0,0.00000000,998987,1000340,1552,0.00077336
1523504680.53770709,0.07242345,9254,0.00393906,0.00000000,0,0.00000000,1000340,1001670,1631,0.00089889
1523504680.63856506,0.07940096,9279,0.00379241,0.00000000,0,0.00000000,1001670,1002935,1588,0.00089057
1523504680.73942208,0.07215373,9321,0.00416530,0.00000000,0,0.00000000,1002935,1004170,1640,0.00089979
1523504680.84028101,0.06197457,9377,0.00557473,0.00000000,0,0.00000000,1004170,1005388,1652,0.00079174
1523504680.94113898,0.07202672,9388,0.00471403,0.00000000,0,0.00000000,1005388,1006832,1927,0.00087348
1523504681.04199910,0.07145039,9430,0.00418024,0.00000000,0,0.00000000,1006832,1008221,1689,0.00097159
1523504681.14285898,0.06182555,9463,0.00487249,0.00000000,0,0.00000000,1008221,1009302,1665,0.00126240
1523504681.24371600,0.04917729,7224,0.00336079,0.00000000,0,0.00000000,1009302,1010166,1234,0.00118353
1523504681.34457707,0.05478023,7272,0.00360286,0.00000000,0,0.00000000,1010166,1011087,1189,0.00085300
1523504681.44543099,0.05446557,7335,0.00365574,0.00000000,0,0.00000000,1011078,1011882,1171,0.00094111
1523504681.54629111,0.06908584,7431,0.02639397,0.00000000,0,0.00000000,1011820,1012925,1254,0.00086854
1523504681.64714789,0.05774450,7496,0.00271511,0.00000000,0,0.00000000,1012925,1014180,1278,0.00063691
1523504681.74800897,0.05804255,7555,0.00268360,0.00000000,0,0.00000000,1014180,1015403,1248,0.00065751
1523504681.84886408,0.04592149,7630,0.00261485,0.00000000,0,0.00000000,1015403,1016618,1236,0.00070883
1523504681.94972205,0.05513386,7712,0.00594312,0.00000000,0,0.00000000,1016618,1011249,1156,0.00069230
1523504682.05058193,0.04915551,7820,0.00289721,0.00000000,0,0.00000000,1011249,1012163,1201,0.00067956
1523504682.15143991,0.04619261,7876,0.00308269,0.00000000,0,0.00000000,1012163,1013109,1213,0.00070463
1523504682.25229812,0.05673712,7952,0.00313783,0.00000000,0,0.00000000,1013109,1014029,1186,0.00071976
1523504682.35315609,0.05624014,8039,0.00287586,0.00000000,0,0.00000000,1014029,1014909,1123,0.00072460
1523504682.45401597,0.06298556,8074,0.00314253,0.00000000,0,0.00000000,1014909,1015660,1109,0.00077904
1523504682.55487204,0.06481192,8120,0.00312082,0.00000000,0,0.00000000,1015660,1016484,1148,0.00072674
1523504682.65573192,0.05949569,8157,0.00275320,0.00000000,0,0.00000000,1016484,1017415,1168,0.00069183
1523504682.75659204,0.06093025,8187,0.00375676,0.00000000,0,0.00000000,1017415,1018105,1161,0.00071936
1523504682.85744810,0.06230401,8209,0.00329318,0.00000000,0,0.00000000,1018105,1018817,1125,0.00070072
1523504682.95830703,0.05799509,8220,0.00313174,0.00000000,0,0.00000000,1018817,1019627,1178,0.00074132
1523504683.05916500,0.05841053,8203,0.00285295,0.00000000,0,0.00000000,1019627,1020470,1083,0.00072693
1523504683.16002607,0.06482291,8208,0.00300638,0.00000000,0,0.00000000,1020470,1021164,1058,0.00075074
1523504683.26088190,0.04858889,8156,0.00297027,0.00000000,0,0.00000000,1021164,1021827,1033,0.00077863
1523504683.36174202,0.04904709,8142,0.00279189,0.00000000,0,0.00000000,1021827,1022558,1053,0.00085215
1523504683.46259904,0.05615177,8140,0.00577953,0.00000000,0,0.00000000,1022558,1023064,1073,0.00073670
1523504683.56345797,0.05329039,8186,0.00267048,0.00000000,0,0.00000000,1023064,1023855,1030,0.00074997
1523504683.66430998,0.04382265,8218,0.00290732,0.00000000,0,0.00000000,1023855,1024580,1070,0.00073041
1523504683.76517391,0.05277769,8269,0.00303790,0.00000000,0,0.00000000,1024580,1025282,1038,0.00076828
1523504683.86603189,0.04847179,8356,0.00318965,0.00000000,0,0.00000000,1025282,1025966,1017,0.00073374
1523504683.96689010,0.05363523,8393,0.00317049,0.00000000,0,0.00000000,1025966,1026613,1053,0.00073580
1523504684.06775808,0.05120492,8446,0.00300020,0.00000000,0,0.00000000,1026613,1027397,1070,0.00074458
1523504684.16861510,0.05461381,8466,0.00288261,0.00000000,0,0.00000000,1027397,1028226,1135,0.00076637
1523504684.26947308,0.05423747,8498,0.00332327,0.00000000,0,0.00000000,1028226,1028953,1132,0.00071922
1523504684.37033701,0.04983334,8530,0.00305563,0.00000000,0,0.00000000,1028953,1029638,1078,0.00072092
1523504684.47119689,0.05345601,8575,0.00325916,0.00000000,0,0.00000000,1029638,1030175,1098,0.00081920
1523504684.57205510,0.05008330,8569,0.00368241,0.00000000,0,0.00000000,1030175,1030828,1130,0.00079718
1523504684.67291188,0.04371336,8586,0.00341288,0.00000000,0,0.00000000,1030828,1031503,1071,0.00079940
1523504684.77376509,0.04268867,8620,0.00301164,0.00000000,0,0.00000000,1031503,1032230,1104,0.00077060
1523504684.87462902,0.04475729,8668,0.00346296,0.00000000,0,0.00000000,1032230,1032922,1139,0.00073218
1523504684.97548008,0.04848554,8683,0.00398916,0.00000000,0,0.00000000,1032922,1032755,1100,0.00078042
1523504685.07633805,0.04984950,8725,0.00337496,0.00000000,0,0.00000000,1032755,1033469,1142,0.00078361
1523504685.17719889,0.05410505,8769,0.00374657,0.00000000,0,0.00000000,1033469,1034135,1242,0.00082124
